Country	Mountain	Latitude	Longitude	Elevation
India	Kala Parbat	22.049656	85.416156	1845 m
India	Bichakhani Pahar Mountain	21.865817	85.150222	2420 m
India	Dadraahar Pahar	21.84996	85.133269	1575 m
India	Mankaracha Mountain	21.800456	85.232809	1023 m
India	Tiring Pahar	21.949339	85.365602	2150 m
India	Dal Pahar	21.964739	85.399838	2175 m
India	Balia Pahar	21.848751	85.282345	3120 m
India	Bamadgarh Pahar	21.799507	85.267332	953 m
India	Diring Buru Mountain	21.8656	85.349766	2829 m
India	Thakurani Pahar	22.08361	85.433355	627 m
India	Banspani Pahar	21.982165	85.433432	557 m
India	Maha Parbat	21.866228	85.432503	1760 m
India	Kumritar Mountain	21.748815	85.149671	3320 m
India	Chelliakota Mountain	21.730804	85.133429	1820 m
India	Malyagiri Mountain	21.362347	85.244065	492 m
India	Goaldei Mountain	20.516273	84.83472	583 m
India	Bodagiri Mountain	19.049892	84.583346	200 m
India	Relava Mountain	19.249349	84.782993	83 m
India	Jagannathpur Mountain	19.316357	84.883078	108 m
India	Dandrasi Mountain	19.183323	84.73323	130 m
India	Miti Kela Mountain	19.329711	84.949263	138 m
India	Manusurukota Mountain	19.282436	84.915815	20 m
India	Nagarjuna Mountain	16.522274	79.240901	659 m
India	Nallamala Mountain	16.271424	79.487057	1452 m
India	Nishankonda Mountain	15.514857	79.58277	1432 m
India	Sangam Konda Mountain	14.604308	79.743517	61 m
India	Kistama Mountain	14.46721	79.746277	172 m
India	Alli Konda Mountain	14.382034	79.682491	279 m
India	Palkonda Mountain	13.994979	79.112684	1457 m
India	Nagari Mountain	13.495352	79.687786	1651 m
India	Nagalapurm Mountain	13.555842	79.813803	478 m
India	Tiruvannamalai Mountain	12.240328	79.059865	931 m
India	Kavalappara Mountain	11.135011	76.087934	600 m
India	Kallanpar Mountain	10.615133	76.255796	343 m
India	Cheppara Mountain	10.621423	76.251187	406 m
India	Malyattor Mountain	10.215422	76.511098	1187 m
India	Kodasseri Kumban Mountain	10.033213	76.350041	33 m
India	Anaimali Mountain	10.298663	76.997917	5395 m
India	Anamudi Mountain	10.168538	77.064561	2695 m
India	Karadu Mountain	10.633499	77.881103	1943 m
India	Talamalai Mountain	11.081779	78.322205	916 m
India	Vembadi Shola Mountain	10.196909	77.399007	2352 m
India	Yaanai Malai Mountain	9.967776	78.198659	748 m
India	Cardamom Mountain	9.749034	77.167328	3540 m
India	Sabarimala Mountain	9.433118	77.081842	453 m
India	Pamba Malai Mountain	9.366522	77.149908	1038 m
India	Shivagiri Malai Mountain	9.348185	77.317381	1247 m
India	Kakkir Malai Mountain	9.313187	77.117127	1015 m
India	Devar Malai Mountain	9.198943	77.250116	1626 m
India	Pon Mudi Mountain	8.733464	77.066919	125 m
India	Agasthya Malai Mountain	8.616085	77.282439	1868 m
India	Sadura Giri	9.732788	77.665923	3824 m
India	Varushand Mountain	9.663279	77.467428	2151 m
India	Kottai Malai Mountain	9.498368	77.400348	1369 m
India	Shutur Mountain	9.464855	77.36729	5410 m
India	Moling Mountain	28.550466	94.766894	2704 m
India	Yorjing Mountain	28.330292	94.415966	3527 m
India	Abor Mountain	28.408682	94.665273	1740 m
India	Komdi Mountain	28.714759	95.167417	3867 m
India	Kelingon Mountain	28.715321	96.315896	4362 m
India	Mishmi Mountain	28.2575933	96.0545643	3010 m
India	Nokrek Mountain	25.448823	90.332628	3690 m
India	Tura Mountain	25.462695	90.467187	3090 m
India	Rakini Mountain	26.177917	91.565968	144 m
India	Lulupo Mountain	27.430221	93.415995	3143 m
India	Ladu Mountain	27.899244	93.751404	2650 m
India	Miri Mountain	27.911992	93.915775	4000 m
India	Yarbo Po Mountain	27.698529	93.766803	1889 m
India	Kimin Mountain	27.377537	93.936806	1109 m
India	Chenghehishon Mountain	26.263721	93.383104	3553 m
India	Yakko Mountain	26.191923	94.914375	2341 m
India	Mol Len Mountain	25.493352	94.751845	2748 m
India	Naga Mountain	25.999333	94.999798	4800 m
India	Maryngksih Mountain	25.249227	92.600362	1526 m
India	Sherpai Mountain	25.14692	92.732758	4900 m
India	Langtarai Mountain	23.914833	91.915348	412 m
India	Sakhan Tlang Mountain	23.829472	92.167269	1310 m
India	Uiphum Tlang Mountain	22.581797	92.582576	1430 m
India	Gyogangelingyi Taung Mountain	24.299738	94.016016	3960 m
India	Lungpon Ching Mountain	24.150129	94.099982	1046 m
India	Miao Bum Mountain	27.448884	96.250369	3590 m
India	Samblai Mountain	27.84216	96.682594	3347 m
India	Dapha Bum Mountain	27.665829	96.700521	3927 m
India	Sarang Madin Mountain	27.514184	96.915523	3466 m
Iran	Cheekha Dar	36.7799747	44.9199325	3611 m
Iran	Damāvand	35.960701	52.099846	5670 m
Iran	Zard Kūh	32.3700015	50.0899764	4548 m
Italy	Aiguille de Tré la Tête	45.7948229	6.8147763	3920 m
Italy	Testa del Rutor	45.6307442	7.0148024	3486 m
Italy	Aiguille de la Grande Sassière	45.5051407	7.0004814	3747 m
Italy	Grand Golliat	45.8591133	7.100789	3237 m
Italy	Grande Rochère	45.8146464	7.0607143	3326 m
Italy	Mont-Fallère	45.7754496	7.1948532	3061 m
Italy	Becca di Luseney	45.8702149	7.4900436	3504 m
Italy	Grand Tournalin	45.8709944	7.6864685	3379 m
Italy	Scherbadung	46.3246416	8.2238484	3211 m
Italy	Pizzo Diei	46.264626	8.2374815	2906 m
Italy	Piramide Vincent	45.9082923	7.8607214	4215 m
Italy	Pizzo Tignaga	45.9360575	8.0627597	2653 m
Italy	Testa Grigia	45.83057	7.7868778	3315 m
Italy	Corno Bianco	45.8241783	7.8748753	3320 m
Italy	Mont Néry	45.7157212	7.8194816	3076 m
Italy	Monte Barone	45.7339266	8.1543649	2044 m
Italy	Grande Rousse	45.5626881	7.0827595	3607 m
Italy	Grivola	45.59647	7.2585151	3969 m
Italy	Mont Tout Blanc	45.5217441	7.1478253	3438 m
Italy	Ciarforon	45.4938583	7.2468606	3640 m
Italy	Mount Gran Paradiso	45.5186087	7.2665059	4061 m
Italy	Monte Emilius	45.6783425	7.3840414	3559 m
Italy	Punta Tersiva	45.6199882	7.4759211	3513 m
Italy	Uia di Ciamarella	45.3279499	7.1449294	3676 m
Italy	Croce Rossa	45.2602093	7.1356818	3566 m
Italy	Monte Orsiera	45.0624205	7.1073624	2878 m
Italy	Monte Mars	45.6330073	7.9145664	2600 m
Italy	Piz Chavalatsch	46.6150387	10.4925656	2764 m
Italy	Cima Piazzi	46.4167814	10.2853751	3439 m
Italy	Gran Zebrù	46.479167	10.5668945	3851 m
Italy	Monte Cevedale	46.4443896	10.6167506	3757 m
Italy	Veneziaspitze	46.4544597	10.6897896	3386 m
Italy	Ortles	46.5077576	10.5440771	3905 m
Italy	Zufrittspitze	46.5017776	10.7824112	3439 m
Italy	Hasenöhrl	46.544289	10.8588826	3257 m
Italy	Hintere Eggenspitze	46.4779311	10.7702639	3443 m
Italy	Roteck	46.7235828	10.9848405	3337 m
Italy	Mottarone	45.8818731	8.4536401	1491 m
Italy	Pizzo Stella	46.3817041	9.4216989	3163 m
Italy	Pizz Gallagiun	46.366513	9.4873659	3107 m
Italy	Marmontana	46.1717042	9.1697485	2316 m
Italy	Monte Legnone	46.0947792	9.4147939	2609 m
Italy	Pizzo Ligoncio	46.2375978	9.5491227	3033 m
Italy	Piz Cengalo	46.288136	9.6177774	3367 m
Italy	Mount Disgrazia	46.2682303	9.752229	3678 m
Italy	Monte di Tremezzo	46.0022577	9.1857261	1700 m
Italy	Monte San Primo	45.9155752	9.2096343	1685 m
Italy	Pizzo Tre Signori	46.0117759	9.5276601	2554 m
Italy	Monte Ponteranica	46.0250446	9.5887946	2278 m
Italy	Corno Stella	46.0532885	9.8072003	2620 m
Italy	Pizzo Arera	45.9342062	9.816742	2512 m
Italy	Piz Zupò	46.3684049	9.9314287	3996 m
Italy	Pizzo Scalino	46.2785428	9.973475	3323 m
Italy	Vetta di Ron	46.2542545	9.973851	3136 m
Italy	Coca Peak	46.08016	9.9799517	3050 m
Italy	Monte Torena	46.0883204	10.1032556	2911 m
Italy	Monte Sobretta	46.3968091	10.4368404	3296 m
Italy	Monte Gavia	46.3544871	10.471497	3223 m
Italy	Corno Baitone	46.1728448	10.4416969	3331 m
Italy	Adamello	46.1556073	10.4967453	3539 m
Italy	Monte Fumo	46.1431521	10.5462083	3409 m
Italy	Pizzo del Diavolo di Tenda	46.0456789	9.9082938	2916 m
Italy	Presolana	45.9557394	10.0725729	2521 m
Italy	Monte Frerone	45.9455804	10.4134311	2673 m
Italy	Cornone di Blumone	45.9568619	10.4533684	2830 m
Italy	Monte Colombine	45.8604833	10.3930184	2215 m
Italy	Punta San Matteo	46.3782379	10.5681378	3676 m
Italy	Monte Vioz	46.4015436	10.6331724	3645 m
Italy	Presanella	46.2200042	10.6640805	3558 m
Italy	Carè Alto	46.106692	10.5965941	3462 m
Italy	Cima Tosa	46.1556134	10.8633121	3159 m
Italy	Roen	46.3591324	11.1907566	2216 m
Italy	Cima Brenta	46.180538	10.887459	3150 m
Italy	Monte Baldo	45.7058024	10.830337	2200 m
Italy	Wilde Kreuzspitze	46.9127363	11.5935955	3132 m
Italy	Jakobsspitze	46.7630316	11.4918889	2742 m
Italy	Schwarzenstein	47.0099634	11.8741334	3369 m
Italy	Monte Gruppo	46.8863481	11.7889582	2809 m
Italy	Hirzer	46.7373729	11.2759055	2781 m
Italy	Schlern	46.4988332	11.6149348	2563 m
Italy	Rosengarten group	46.4750101	11.6432118	3002 m
Italy	Seekofel	46.6748075	12.0740143	2810 m
Italy	Croda Rossa	46.6399469	12.1392055	3146 m
Italy	Tre Cime di Lavaredo	46.6177965	12.2936927	2999 m
Italy	Tofane	46.5385553	12.0483558	3244 m
Italy	Croda da Lago	46.4684229	12.0582923	2701 m
Italy	Cristallo	46.5826479	12.1908701	3221 m
Italy	Sorapiss	46.5055308	12.2052342	3205 m
Italy	Monte Pelmo	46.4176517	12.1302584	3168 m
Italy	Antelao	46.4500445	12.2694015	3263 m
Italy	Cimon del Froppa	46.505585	12.3400479	2932 m
Italy	Monte Terza Grande	46.5284192	12.6236407	2585 m
Italy	Coglians	46.6058569	12.8891217	2780 m
Italy	Col Gentile	46.4661595	12.8054771	2078 m
Italy	Monte Sernio	46.4754754	13.1379016	2190 m
Italy	Jôf di Montasio	46.4331696	13.4415214	2753 m
Italy	Latemar	46.3807342	11.5751557	2842 m
Italy	Cimon della Pala	46.2872237	11.8207277	3185 m
Italy	Cima d'Asta	46.1766678	11.6049495	2847 m
Italy	Cima Dodici	45.9978289	11.4682315	2341 m
Italy	Mount Ortigara	46.009436	11.52278	2106 m
Italy	Monte Grappa	45.8732749	11.7994618	1775 m
Italy	Schiara	46.2309254	12.1979746	2563 m
Italy	Cima dei Preti	46.345349	12.4135851	2703 m
Italy	Monte Duranno	46.333147	12.3768105	2652 m
Italy	Monte Raut	46.2214092	12.6508987	2026 m
Italy	Rognosa di Sestriere	44.9347728	6.9305473	3280 m
Italy	Monte Albergian	45.0070855	6.9925686	3043 m
Italy	Pelvo d'Elva	44.5381752	6.9974323	3064 m
Italy	Monte Granero	44.7175667	7.0728735	3171 m
Italy	Mount Viso	44.667431	7.0890332	3841 m
Italy	Rocca la Meja	44.3910813	7.0857692	2831 m
Italy	Monte Matto	44.2264423	7.2559356	3097 m
Italy	Argentera	44.1816808	7.3086957	3297 m
Italy	Cime du Gélas	44.1230849	7.3834079	3143 m
Italy	Punta Marguareis	44.1499593	7.683173	2651 m
Italy	Monte Saccarello	44.0614915	7.714407	2200 m
Italy	Monte Galero	44.1559204	8.0164768	1708 m
Italy	Monte Settepani	44.2448868	8.1974631	1386 m
Italy	Monte Ceppo	43.9383135	7.7591303	1627 m
Italy	Monte Beigua	44.4338491	8.5652444	1287 m
Italy	Monte Lesima	44.6796453	9.2591188	1724 m
Italy	Monte Penice	44.7848224	9.3167555	1460 m
Italy	Monte Antola	44.5739282	9.1498269	1597 m
Italy	Mount Maggiorasca	44.5499693	9.491446	1799 m
Italy	Monte Gottero	44.3630979	9.6787516	1640 m
Italy	Monte Sillara	44.3676072	10.0636451	1861 m
Italy	Alpe di Succiso	44.3327819	10.1953713	2017 m
Italy	Monte Pisanino	44.1338339	10.2141548	1945 m
Italy	Monte Cusna	44.2882737	10.3912667	2120 m
Italy	Monte Cimone	44.1934303	10.7001036	2165 m
Italy	Mount Capanne	42.7716005	10.1677274	1018 m
Italy	il Telegrafo	42.387367	11.169112	635 m
Italy	Mount Rasu	40.4218447	9.0048374	1259 m
Italy	Monte Petrosu	40.143302	8.6072481	1050 m
Italy	Monte Linas	39.4481504	8.6174574	1236 m
Italy	Bruncu Spina	40.0160873	9.302748	1829 m
Italy	Marmora Peak	39.9899661	9.3248305	1834 m
Italy	Mount Falterona	43.8737723	11.6967333	1654 m
Italy	Pratomagno	43.6583439	11.6450222	1592 m
Italy	Monte Comero	43.8241792	12.0187945	1371 m
Italy	Mount Fumaiolo	43.7885633	12.0702296	1407 m
Italy	Monticino	43.7974228	12.0914667	1348 m
Italy	Monte dei Frati	43.6589828	12.16461	1454 m
Italy	Monte Carpegna	43.801141	12.3205061	1415 m
Italy	Monte Cetona	42.9297329	11.875605	1148 m
Italy	Monte Nerone	43.5578414	12.5186601	1525 m
Italy	Monte Catria	43.4603405	12.704552	1701 m
Italy	Monte San Vicino	43.3312184	13.0613673	1479 m
Italy	Monte Penna	43.2428454	12.8246462	1432 m
Italy	Monte Pennino	43.1012813	12.8890471	1571 m
Italy	Monte Rotondo	42.9653768	13.1943727	2103 m
Italy	Monte Priora	42.9323376	13.2411914	2332 m
Italy	Mount Conero	43.5513665	13.6047074	572 m
Italy	Monte Coscerno	42.7169353	12.8861694	1685 m
Italy	Monte Vettore	42.8239377	13.2756279	2476 m
Italy	Pizzo di Sevo	42.6688055	13.34713	2419 m
Italy	Monte Terminillo	42.4735201	12.9974159	2216 m
Italy	Monte di Cambio	42.512656	13.024734	2084 m
Italy	Monte Gorzano	42.6177652	13.3963316	2458 m
Italy	Corno Grande	42.4692767	13.5649757	2912 m
Italy	Monte Corno	42.479351	13.4929824	2623 m
Italy	Monte Portella	42.4509423	13.5245561	2385 m
Italy	Monte Prena	42.4422979	13.6830314	2561 m
Italy	Monte Camicia	42.4395977	13.7177805	2564 m
Italy	Monte Semprevisa	41.5694004	13.0906858	1536 m
Italy	Monte Velino	42.147352	13.3815218	2487 m
Italy	Monte Sirente	42.1440138	13.6110797	2349 m
Italy	Monte Viglio	41.8837141	13.3729686	2156 m
Italy	Monte Rotella	41.9260568	14.010654	2127 m
Italy	Monte Marsicano	41.8034889	13.8697008	2242 m
Italy	Monte Greco	41.7971006	13.994249	2283 m
Italy	Monte Petroso	41.7273585	13.9181187	2247 m
Italy	Monte Altino	41.316254	13.6593733	1402 m
Italy	Monte Petrella	41.3223019	13.6655465	1533 m
Italy	Monte Massico	41.1638252	13.9167789	813 m
Italy	Mount Amaro	42.0863981	14.0863279	2793 m
Italy	La Maiella	42.1446449	14.1107266	1995 m
Italy	Monte Arazecca	41.8115163	14.0809155	1824 m
Italy	Colle dell'Orso	41.6127996	14.3879359	1393 m
Italy	La Montagnola	41.633784	14.3913038	1421 m
Italy	Monte Mutria	41.3835283	14.5188337	1823 m
Italy	Vesuvius	40.8219557	14.4288793	1281 m
Italy	Cervialto	40.7812079	15.1305795	1809 m
Italy	Mount Calvo	41.727254	15.7714906	1055 m
Italy	Monte Santa Croce	40.7792163	15.5870993	1407 m
Italy	Monte Caccia	41.0189186	16.2215508	680 m
Italy	Monte Panormo	40.5352282	15.3243212	1742 m
Italy	Mount Cervati	40.2832691	15.4900779	1898 m
Italy	Mount Volturino	40.5090905	15.7508595	1836 m
Italy	Monte del Papa	40.1316105	15.8329752	2005 m
Italy	Mount Pollino	39.89442	16.2159437	2248 m
Italy	Monte Inici	38.0011325	12.8594904	1064 m
Italy	Mount Pellegrino	38.1657448	13.3540691	606 m
Italy	Mount Rocco Busambra	37.8562963	13.3976013	1613 m
Italy	Mount Cammarata	37.6189086	13.6081314	1578 m
Italy	Pizzo Carbonara	37.8938739	14.0248913	1979 m
Italy	Stromboli	38.7873515	15.2108725	924 m
Italy	Monte Cocuzzo	39.2184427	16.1328951	1541 m
Italy	Mount Botte Donato	39.2831633	16.4473528	1928 m
Italy	Montenero	39.2249195	16.5996504	1881 m
Italy	Mount Montalto	38.1591464	15.9207514	1955 m
Italy	Monte Pecoraro	38.5289207	16.3447654	1423 m
Italy	Monti Nebrodi	37.9309182	14.6940395	1847 m
Italy	Mount Etna	37.7543999	14.9958952	3323 m
Italy	la Montagnola	37.7178727	15.0061501	2640 m
Italy	Montagna Grande	37.9364253	15.1915007	1374 m
Italy	Mount Lauro	37.1164041	14.8204825	986 m
Israel	Mount Meron	32.990398	35.413132	1208 m
Australia	Mt Jeffryes	-54.742535	158.8400423	390
Australia	Mt Eitel	-54.6040146	158.8680808	355
Australia	Mt Harrison	-54.5915913	158.8630624	280
Australia	Mt Tulloch	-54.5792408	158.9034991	385
Australia	Intermediate Hill	-31.5492823773527	159.087181091309	249.7
Australia	Transit Hill	-31.5344983	159.0779425	126
Australia	Malabar Hill	-31.5132885470698	159.060745239258	208
Australia	Mount Eliza	-31.5135812357681	159.040145874023	147
Australia	Purgatory Hill	-43.2074789	147.9593074	340
Australia	Snake Hill	-43.1621801899572	147.934856414795	238
Australia	Arthurs Peak	-43.1861538308043	147.90524482727	300
Australia	Conical Hill	-42.9679872	147.8236382	117
Australia	South peak	-42.9486998	147.785997	43
Australia	North peak	-42.9443568	147.7821721	44
Australia	Mount Pedder	-42.5948595233445	148.113813400269	653
Australia	Mount Murray	-42.4674751630712	147.979488372803	316
Australia	Boronia Hill	-42.9902652	147.3128777	241
Australia	Doctors Hill	-42.9940384463604	147.268810272217	241
Australia	Picket Hill	-42.9635114	147.2519022	241
Australia	South Wellington	-42.911931936923	147.226753234863	1185
Australia	Thark Ridge	-42.898352142819	147.201089859009	1260
Australia	Buzzietop	-42.9197892475648	147.093715667725	889
Australia	Flagstaff Hill	-42.8299047371348	147.38639831543	379
Australia	Natone Hill	-42.8446225	147.3460822	129
Australia	Goverment Hills	-42.823609807302	147.335929870605	185
Australia	Mount Ann	-42.4046996174564	147.353096008301	594
Australia	Goat Hills	-42.8319189792942	147.223834991455	673
Australia	Tom Thumb	-42.8755867062316	147.192935943604	1056
Australia	The Cow	-43.3499610498132	146.824550628662	1190
Australia	The Calf	-43.3479013566823	146.808671951294	1152
Australia	The Hippo	-43.4919733340965	146.767473220825	940
Australia	Moonlight Ridge	-43.46948	146.75941	1036
Australia	The Cockscomb	-43.4996317703861	146.74747467041	1020
Australia	Maxwell Ridge	-43.4906034300854	146.720867156982	1060
Australia	Pandani Knob	-43.5122069323604	146.679582595825	930
Australia	Lake Mountain	-43.5036162636317	146.697950363159	1023
Australia	Kinfe Mountain	-43.5033672405079	146.706876754761	1053
Australia	Mount Snowy	-43.2518921558056	146.778030395508	1189
Australia	Hartz Peak (West)	-43.2408260594288	146.751079559326	1070
Australia	Devils Backbone	-43.21292	146.74811	1119
Australia	Scrivens Cone	-42.8989180272976	146.657695770264	1130
Australia	The Wart	-42.914132084889	146.634607315063	1124
Australia	Bobs Knobs	-43.32831	146.60431	981
Australia	McPartlans Bluff	-43.2945122163693	146.596155166626	1100
Australia	Devils Thumb	-43.2729559455147	146.467409133911	1087
Australia	Geeves Bluff	-43.2792674126478	146.464576721191	1152
Australia	Four Peaks 1	-43.2560804926332	146.449813842773	1062
Australia	Four Peaks 4	-43.2560804926332	146.449813842773	1055
Australia	Four Peaks 3	-43.2560804926332	146.449813842773	1069
Australia	Four Peaks 2	-43.2560804926332	146.449813842773	1024
Australia	Harrys Bluff	-43.30005	146.29023	739
Australia	Richea Peak	-43.2572681775164	146.266222000122	891
Australia	Anderson Bluff	-43.2205017215058	146.579332351685	1092
Australia	The Needles	-43.2284446541574	146.448955535889	1108
Australia	Boiler Plates	-43.2270687871788	146.453247070312	1039
Australia	The Razorback	-43.17014	146.48083	444
Australia	Weld Ridge	-43.0278668400371	146.59873008728	1225
Australia	Centaurus Ridge	-43.1870925547292	146.378488540649	1043
Australia	The Phoenix	-43.1777672565745	146.367244720459	1091
Australia	The Sculptor	-43.1704437086468	146.367673873901	1004
Australia	Carina Peak	-43.1665624981794	146.35591506958	1008
Australia	Mount Shaula	-43.1584236755576	146.316690444946	914
Australia	Mount Taurus	-43.1735109424436	146.326389312744	1011
Australia	Beggary Bumps	-43.1636827310477	146.30862236023	1006
Australia	Mount Capricorn	-43.1556687515431	146.288022994995	1037
Australia	Mount Pegasus (South)	-43.1534772460188	146.274547576904	1053
Australia	Mount Pegasus	-43.1489687589588	146.277723312378	1063
Australia	Schnells Ridge	-43.02415	146.4202	1087
Australia	Lightning Ridge	-42.9513969383042	146.443204879761	1262
Australia	Frances Bluff	-42.9522764431642	146.42578125	1288
Australia	Eliza Bluff	-42.9608195505908	146.415395736694	1311
Australia	Druids Hill	-42.9385170348705	146.374111175537	845
Australia	Red Knoll	-43.0374777	146.2775134	458
Australia	Lorkins Lookout	-42.74649	146.72447	1034
Australia	Puto Bluff	-42.8473383455791	146.660957336426	1142
Australia	Marriotts Lookout	-42.76447	146.67807	1100
Australia	Abbotts Lookout	-42.7803324	146.6542668	1106
Australia	Seagers Lookout	-42.6700673385288	146.637268066406	1208
Australia	Mount Crooke	-42.65573	146.60738	1197
Australia	Davis Lookout	-42.63821	146.61896	1206
Australia	Rodway Range	-42.6770720012418	146.566114425659	1377
Australia	Mount Bridges	-42.6671011623482	146.578731536865	1208
Australia	The Watcher	-42.6571918456067	146.541566848755	1294
Australia	Mount Lord (South)	-42.6262545222942	146.539678573608	1164
Australia	The Knobs (South)	-42.6926561203384	146.525859832764	1137
Australia	The Knobs (North)	-42.6896910223288	146.521739959717	1100
Australia	Wherretts Lookout	-42.7057765567934	146.497535705566	1008
Australia	South Mount Bowes	-42.8747690066535	146.405439376831	884
